"PMID","Year","Author","LastName","name","Iteration","Iteration (#1)"
"10567403","1999","WattersDDCancer Research Unit, Queensland Institute of Medical Research, Royal Brisbane Hospital, Herston, Brisbane, Australia, 4029. dianneW@qimr.edu.au","Watters","WATTERS_1999",3,19
"10567422","1999","LiuF HFHInstitute of Molecular Biology, Academia Sinica, Taipei, Taiwan, Republic of China.","Liu","LIU_1999",4,19
"10567538","1999","KrausW LWLDepartment of Biology and Center for Molecular Genetics, University of California, San Diego, La Jolla, California 92093-0347, USA.","Kraus","KRAUS_1999",5,19
"10567577","1999","WilliamsA JAJDepartment of Pathology, Brigham and Women's Hospital, Boston, Massachusetts 02115, USA.","Williams","WILLIAMS_1999",6,19
"10567582","1999","FurusawaTTInstitute for Molecular and Cellular Biology, Osaka University, Osaka 565-0871, Japan.","Furusawa","FURUSAWA_1999",7,19
"10574708","1999","LiFFDepartment of Cell Biology and The Cell Adhesion and Matrix Research Center, University of Alabama at Birmingham, Birmingham, AL 35294-0019, USA.","Li","LI_1999",8,19
"10574795","1999","RosanoCCDipartimento di Fisica - INFM, Centro Biotecnologie Avanzate - IST, Universita' di Genova, Genova, 10. I-16132, Italy.","Rosano","ROSANO_1999",9,19
"10576742","1999","ZimmermannSSInstitute of Medical Virology, University of Zurich, Gloriastrasse 30/32, CH-8028 Zurich, Switzerland.","Zimmermann","ZIMMERMANN_1999",10,19
"10579999","1999","KamuraTTHoward Hughes Medical Institute (HHMI), Oklahoma Medical Research Foundation, Oklahoma City, Oklahoma 73104, USA.","Kamura","KAMURA_1999",11,19
"10580117","1999","PageGGInstitute of Genetics, University of Bonn, Roemerstr. 164, D-53117, Bonn, Germany.","Page","PAGE_1999",12,19
"10581192","1999","InobeMMDepartment of Molecular Genetics, National Institute of Neuroscience, Kodaira, Tokyo, 187-8502, Japan.","Inobe","INOBE_1999",13,19
"10581204","1999","GumR JRJDepartment of Molecular Biology, SmithKline Beecham Pharmaceuticals, King of Prussia, PA19406, USA.","Gum","GUM_1999",14,19
"10581258","1999","BulavinD VDVLaboratory of Cell Biology, National Cancer Institute, National Institutes of Health, Bethesda, MD 20892, USA.","Bulavin","BULAVIN_1999",15,19
"10583954","1999","RobinsonR CRCStructural Biology Laboratory, Salk Institute for Biological Studies, Post Office Box 85800, San Diego, CA 92186-5800, USA.","Robinson","ROBINSON_1999",16,19
"10585443","1999","NellistMMDepartment of Clinical Genetics, Erasmus University, 3015 GE Rotterdam, The Netherlands.","Nellist","NELLIST_1999",17,19
"10585452","1999","NantelAAEukaryotic Genetics Group, Biotechnology Research Institute, National Research Council, Department of Anatomy, Montreal, H4P 2R2 Quebec, Canada. andre.nantel@nrc.ca","Nantel","NANTEL_1999",18,19
"10590261","1999","TakemotoYYInstitute of Immunology, Syntex-Roche, 2669 Yamazaki, Noda, Chiba 278, Japan.","Takemoto","TAKEMOTO_1999",19,19
"10594058","1999","YeKKDepartments of Neuroscience, Johns Hopkins University School of Medicine, Baltimore, Maryland 21205, USA.","Ye","YE_1999",20,19
"10600472","1999","OtsukiTTDepartment of Hematology, Jichi Medical School, Yakushiji 3311-1, Minamikawachi, Kawachi, Tochigi, 329-0498, Japan. tohtsuki@jichi.ac.jp","Otsuki","OTSUKI_1999",21,19
"10601010","1999","HosfieldC MCMDepartment of Biochemistry, Queen's University and The Protein Engineering Network of Centres of Excellence, Kingston, Ontario, Canada K7L 3N6.","Hosfield","HOSFIELD_1999",22,19
"10601328","1999","Blanco-AparicioCCInstituto de Investigaciones Citológicas, 46010 Valencia, Spain.","Blanco-Aparicio","BLANCO-APARICIO_1999",23,19
"10602478","1999","ReymondAATelethon Institute of Genetics and Medicine (TIGEM), San Raffaele Biomedical Science Park, 20132, Milan, Italy.","Reymond","REYMOND_1999",24,19
"10602480","1999","PageGGInstitute of Genetics, University of Bonn, Roemerstr. 164, D-53117 Bonn, Germany.","Page","PAGE_1999",25,19
"10604467","1999","PatrickG NGNDepartment of Pathology, Harvard Medical School, Boston, Massachusetts 02115, USA.","Patrick","PATRICK_1999",26,19
"10607391","2000","KinsSSDepartment of Neurochemistry, Max-Planck-Institute for Brain Research, Deutschordenstr. 46, D-60528 Frankfurt, Germany.","Kins","KINS_2000",27,19
"10607594",,"OttMMDeutsches Krebsforschungszentrum (DKFZ), Heidelberg, 69120, Germany.","Ott","OTT_",28,19
"10608891","1999","HuangLLDepartment of Medicine, Duke University Medical Center, Durham, North Carolina 27710, USA.","Huang","HUANG_1999",29,19
"10611223","2000","SchürmannAAInstitut für Pharmakologie und Toxikologie, Medizinische Fakulät, Rheinisch-Westfälische Technische Hochschule Aachen, D52057 Aachen, Germany.","Schürmann","SCHÜRMANN_2000",30,19
"10617144","2000","XiaoD MDMEndocrinology and Reproduction Research Branch, National Institute of Child Health and Human Development, National Institutes of Health, Bethesda, Maryland 20892-4510, USA.","Xiao","XIAO_2000",31,19
"10617630","2000","OkochiMMAdolf-Butenandt Institute, Department of Biochemistry, Ludwig-Maximilians University, 80336 Munich, Germany.","Okochi","OKOCHI_2000",32,19
"10617634","2000","KwonTTClinical Research Center, Samsung Biomedical Research Institute, Seoul 135-230, Republic of Korea.","Kwon","KWON_2000",33,19
"10617656","2000","YuC LCLDepartment of Pediatric Oncology, Dana-Farber Cancer Institute, Massachusetts 02115, USA.","Yu","YU_2000",34,19
"10618369","2000","StauberD JDJDepartment of Biochemistry, Columbia University, New York, NY 10032, USA.","Stauber","STAUBER_2000",35,19
"10619026","1999","MaesakiRRDivision of Structural Biology, Nara Institute of Science and Technology, Japan.","Maesaki","MAESAKI_1999",36,19
"10620504","2000","AntonssonBBSerono Pharmaceutical Research Institute, Ares-Serono International S.A., 14, chemin des Aulx, CH-1228 Plan-les Ouates, Geneva, Switzerland. bruno.antonsson.ch-gva03@serono.com","Antonsson","ANTONSSON_2000",37,19
"10620507","2000","Van Der HoevenP CPCDivision of Cellular Biochemistry, The Netherlands Cancer Institute, Plesmanlaan 121, 1066 CX Amsterdam, The Netherlands.","Van Der Hoeven","VAN DER HOEVEN_2000",38,19
"10620799","2000","KomatsuKKDrug Discovery Program, H. Lee Moffitt Cancer Center and Research Institute, Department of Pharmacology and Therapeutics, University of South Florida College of Medicine, 12902 Magnolia Drive, Tampa, Florida 33612, USA.","Komatsu","KOMATSU_2000",39,19
"10625651","2000","SugiyamaYYDepartment of Molecular Biology, Yokohama City University School of Medicine, Kanazawa-ku, Yokohama 236-0004, Japan.","Sugiyama","SUGIYAMA_2000",40,19
"10625663","2000","ChinL SLSDepartments of Pharmacology and Physiology, Bowles Center for Alcohol Studies, School of Medicine, University of North Carolina, Chapel Hill, North Carolina 27599, USA.","Chin","CHIN_2000",41,19
"10625670","2000","HaeseleerFFDepartment of Ophthalmology, University of Washington, Seattle, Washington 98195, USA.","Haeseleer","HAESELEER_2000",42,19
"10625696","2000","RayRRManitoba Institute of Cell Biology, University of Manitoba, Winnipeg, Manitoba R3E 0V9, Canada.","Ray","RAY_2000",43,19
"10627473","2000","LanZZDepartments of Internal Medicine and Cell Biology, Neurobiology, and Anatomy, University of Cincinnati College of Medicine, Cincinnati, OH 45267, USA.","Lan","LAN_2000",44,19
"10627486","2000","ReuterTTDepartments of Biochemistry and Human Genetics, University of Würzburg, Würzburg, Germany. reuter@biozentrum.uni-wuerzburg","Reuter","REUTER_2000",45,19
"10627507","2000","KotzkaJJKlinik II und Poliklinik für Innere Medizin at the Center of Molecular Medicine Cologne, D-50924 Cologne, Germany.","Kotzka","KOTZKA_2000",46,19
"10627592","2000","NehringR BRBMolecular Neurobiology of Signal Transduction, Max-Planck-Institut for Biophysical Chemistry, 37070 Göttingen, Germany.","Nehring","NEHRING_2000",47,19
"10629060","2000","KelkarNNHoward Hughes Medical Institute, Program in Molecular Medicine, Department of Biochemistry, University of Massachusetts Medical School, Worcester, Massachusetts 01605, USA.","Kelkar","KELKAR_2000",48,19
"10629222","2000","ThompsonT GTGHoward Hughes Medical Institute and Division of Genetics, Children's Hospital and Harvard Medical School, Boston, Massachusetts 02115, USA.","Thompson","THOMPSON_2000",49,19
"10635327","1999","LevkowitzGGDepartment of Biological Regulation, Weizmann Institute of Science, Rehovot, Israel.","Levkowitz","LEVKOWITZ_1999",0,20
"10635328","1999","WongB RBRLaboratory of Immunology, Rockefeller University, New York, New York 10021, USA.","Wong","WONG_1999",1,20
"10636891","2000","WitteSSDivision of Cell Biology, La Jolla Institute for Allergy and Immunology, San Diego, California 92121, USA.","Witte","WITTE_2000",2,20
"10637308","2000","HopkinsonS BSBDepartment of Cell and Molecular Biology, Northwestern University Medical School, Chicago, Illinois 60611, USA.","Hopkinson","HOPKINSON_2000",3,20
"10639123","2000","StroblSSMax-Planck-Institute of Biochemistry, Am Klopferspitz 18a, D 82 152 Planegg-Martinsried, Germany.","Strobl","STROBL_2000",4,20
"10640275","2000","HuangE YEYDivision of Endocrinology, Diabetes, and Metabolism, Departments of Medicine and Genetics, and The Penn Diabetes Center, University of Pennsylvania School of Medicine, Philadelphia, Pennsylvania 19104 USA.","Huang","HUANG_2000",5,20
"10640276","2000","KaoH YHYHoward Hughes Medical Institute, Gene Expression Laboratory, The Salk Institute for Biological Studies, La Jolla, California 92037 USA.","Kao","KAO_2000",6,20
"10640397","2000","WoodsAADepartment of Cell Biology, University of Alabama at Birmingham, Birmingham, Alabama, 35294-0019, USA. awoods@cellbio.bhs.uab.edu","Woods","WOODS_2000",7,20
"10644367","2000","ZhouSSDepartment of Pharmacology and Molecular Sciences, Johns Hopkins School of Medicine, Baltimore, Maryland 21205, USA.","Zhou","ZHOU_2000",8,20
"10644696","2000","HimpelSSInstitut für Pharmakologie und Toxikologie, RWTH Aachen, 52057 Aachen, Germany.","Himpel","HIMPEL_2000",9,20
"10644717","2000","FaccioLLCutaneous Biology Research Center, Massachusetts General Hospital, Charlestown, Massachusetts 02129, USA.","Faccio","FACCIO_2000",10,20
"10644995","2000","ZischA HAHThe Burnham Institute, 10901 N. Torrey Pines Road, La Jolla, California, CA 92037, USA.","Zisch","ZISCH_2000",11,20
"10644998","2000","NakagawaHHDivision of Clinical Genetics, Biomedical Research Center, Osaka University Medical School, Osaka 565-0871, Japan.","Nakagawa","NAKAGAWA_2000",12,20
"10646860","2000","NakagawaHHBiomedical Research Center and the Second Department of Surgery, Osaka University Medical School, Japan.","Nakagawa","NAKAGAWA_2000",13,20
"10647184","1999","KeepN HNHMRC Laboratory of Molecular Biology, Cambridge, UK. n.keep@bbk.ac.uk","Keep","KEEP_1999",14,20
"10648599","2000","KimD WDWDepartment of Cellular and Molecular Physiology, Tufts University School of Medicine, Boston, Massachusetts 02111, USA.","Kim","KIM_2000",15,20
"10649446","2000","ChanK KKKDepartment of Biochemistry, The Chinese University of Hong Kong, Hong Kong.","Chan","CHAN_2000",16,20
"10650943","2000","DelahayeLLINSERM, U-145 and IFR 50, Nice, France. delahaye@unice.fr","Delahaye","DELAHAYE_2000",17,20
"10651626","2000","MundorffE CECDepartment of Chemistry, University of California, Berkeley, Berkeley, California 94720, USA.","Mundorff","MUNDORFF_2000",18,20
"10651905","2000","TakataHHDepartment of Life Science, Faculty of Bioscience and Biotechnology, Tokyo Institute of Technology, 4259 Nagatsuta, Midori-ku, Yokohama 226-8501, Japan.","Takata","TAKATA_2000",19,20
"10652215","2000","HuberP APADivision of Medical Genetics, Guy's, King's and St. Thomas' School of Medicine, Guy's Hospital, 7th Floor, Guy's Tower, London, SE1 9RT, United Kingdom. pia.huber@kcl.ac.uk","Huber","HUBER_2000",20,20
"10652299","2000","KleinSSDepartment of Cell Biology, New York University Medical School, New York, New York 10013, USA. s-klein@ski.mskcc.org","Klein","KLEIN_2000",21,20
"10652313","2000","DolmerKKDepartment of Biochemistry, College of Medicine, University of Illinois at Chicago, Chicago, Illinois 60612-4316, USA.","Dolmer","DOLMER_2000",22,20
"10655614","2000","ScheffzekKKMax-Planck-Institut für molekulare Physiologie, Abteilung Strukturelle Biologie, Otto-Hahn-Str. 11, 44227 Dortmund, Germany. klaus@mpimf-heidelberg.mpg.de","Scheffzek","SCHEFFZEK_2000",23,20
"10656681","2000","RozovskaiaTTDepartment of Molecular Cell Biology, Weizmann Institute of Science, Rehovot, Israel.","Rozovskaia","ROZOVSKAIA_2000",24,20
"10660565","2000","YangJJProgram in Molecular Medicine, University of Massachusetts Medical School, Worcester, Massachusetts 01605, USA.","Yang","YANG_2000",25,20
"10660596","2000","GoldsteinB JBJDorrance H. Hamilton Research Laboratories, Division of Endocrinology, Diabetes and Metabolic Diseases, Department of Medicine, Jefferson Medical College of Thomas Jefferson University, Philadelphia, Pennsylvania 19107, USA. Barry.Goldstein@mail.tju.edu","Goldstein","GOLDSTEIN_2000",26,20
"10660609","2000","TetsukaTTDepartment of Molecular Genetics, Nagoya City University Medical School, 1 Kawasumi, Mizuho-cho, Mizuho-ku, Nagoya, Aichi 467-8601, Japan.","Tetsuka","TETSUKA_2000",27,20
"10660620","2000","MousseauD DDDMammalian Cell Genetics, National Research Council-Biotechnology Research Institute, Montreal, Quebec H4P 2R2.","Mousseau","MOUSSEAU_2000",28,20
"10664460","2000","GroysmanMMThe Hubert H. Humphrey center for Experimental Medicine and Cancer Research, The Hebrew University-Hadassah Medical School, Jerusalem, Israel.","Groysman","GROYSMAN_2000",29,20
"10666617","2000","KoT PTPInstitute of Biological Chemistry, Academia Sinica, Taipei 11529, Taiwan. kotping@gate.sinica.edu.tw","Ko","KO_2000",30,20
"10671526","2000","YuasaKKDiscovery Research Laboratory, Tanabe Seiyaku Co. Ltd., 2-50 Kawagishi 2-chome, Toda, Saitama 335-8505, Japan.","Yuasa","YUASA_2000",31,20
"10671570","2000","WangBBCancer Research Center, The Burnham Institute, La Jolla, California 92037, USA.","Wang","WANG_2000",32,20
"10673389","2000","El-HusseiniA EAEGraduate Program in Neuroscience, Department of Psychiatry, University of British Columbia, Vancouver, British Columbia, V6T 1Z3, Canada.","El-Husseini","EL-HUSSEINI_2000",33,20
"10673424","2000","LianL YLYDepartment of Biochemistry and Biological NMR Centre, University of Leicester, Leicester, LE1 7RH, UK. yun@le.ac.uk","Lian","LIAN_2000",34,20
"10673436","2000","RétySSCentre Universitaire Paris-Sud, LURE (CNRS, CEA, MENRT), Orsay, 91898, France.","Réty","RÉTY_2000",35,20
"10675567","2000","KayeF JFJMedicine Branch, Division of Clinical Sciences, National Cancer Institute and National Naval Medical Center, Bethesda, MD, USA. fkaye@helix.nih.gov","Kaye","KAYE_2000",36,20
"10677207","2000","LambA LALDepartment of Biochemistry, Molecular Biology, and Cell Biology and Department of Chemistry, Northwestern University, Evanston, Illinois 60208, USA.","Lamb","LAMB_2000",37,20
"10679202","2000","TakeHHHematology Branch, National Institutes of Health, Bethesda, Maryland, 20892, USA.","Take","TAKE_2000",38,20
"10679268","2000","MasuharaMMInstitute of Life Science, Kurume University, Aikawamachi 2432-3, Kurume, 839-0861, Japan.","Masuhara","MASUHARA_2000",39,20
"10683443","2000","Hayami-NoumiKKDepartment of Microbiology, Faculty of Pharmaceutical Sciences, Okayama University, 3-1-1 Tsushima-naka, Okayama, Japan.","Hayami-Noumi","HAYAMI-NOUMI_2000",40,20
"10684249","2000","ChellaiahMMRenal Division, Department of Medicine, Barnes-Jewish Hospital, Washington University, St. Louis, Missouri 63110, USA.","Chellaiah","CHELLAIAH_2000",41,20
"10688667","2000","Klein GunnewiekJ MJMDepartment of Biochemistry, University of Nijmegen, 6500 HB Nijmegen, The Netherlands.","Klein Gunnewiek","KLEIN GUNNEWIEK_2000",42,20
"10698692","2000","CheungP CPCCellular Stress Group, MRC Clinical Sciences Centre, Imperial College School of Medicine, Hammersmith Hospital, Du Cane Road, London W12 0NN, U.K.","Cheung","CHEUNG_2000",43,20
"10698939","2000","BiondiR MRMDivison of Signal Transduction Therapy, MSI/WTB Complex, University of Dundee, Dow Street, Dundee DD1 5EH, UK. rbiondi@bad.dundee.ac.uk","Biondi","BIONDI_2000",44,20
"10702308","2000","KishimotoKKDepartment of Molecular Biology, Graduate School of Science, Nagoya University and CREST, Japan Science and Technology Corporation, Chikusa-ku, Nagoya 464-8602, Japan.","Kishimoto","KISHIMOTO_2000",45,20
"10704444","2000","SackstederK AKADepartment of Biological Chemistry, The Johns Hopkins University School of Medicine, Baltimore, Maryland 21205, USA.","Sacksteder","SACKSTEDER_2000",46,20
"10707984","2000","FensterS DSDDepartment of Neurobiology, University of Alabama at Birmingham, 35294, USA.","Fenster","FENSTER_2000",47,20
