MGI.ID	MOUSE.ENTREZ.ID	MOUSE.GENE.NAME	MOUSE.UNIPROT.ID	HUMAN.ENTREZ.ID	HUMAN.GENE.NAME	HUMAN.UNIPROT.ID	HGNC.ID	HOMOLOGY	HomoloGene.ID	BLONDEAU_2004	COUGHENOUR_2004	PHILLIPS_2005	MORCIANO_2005	BURRE_2006	TAKAMORI_2006	KHANNA_2007	MORCIANO_2009	ABUL_HUSN_2009	GORINI_2010	GRONBORG_2010	ABUL_HUSN_2011	BOYKEN_2013	WILHELM_2014	BRINKMALM_2014	WEINGARTEN_2014	KOKOTOS_2018	TAOUFIQ_2020	WITTIG_2021	count
MGI:2384560	234734	Aars	Q3UD67;Q8BGQ7	16	AARS	P49588	HGNC:20	YES	1213	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	2
MGI:1342005	108156	Mthfd1	Q3TW74;Q8BXX7;Q922D8	4522	MTHFD1	P11586	HGNC:7432	YES	55940	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	4
MGI:104872	19047	Ppp1cc	P63087;Q6ZWM8	5501	PPP1CC	P36873;A0A024RBP2	HGNC:9283	NO	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	3
MGI:1351352	108147	Atic	Q9CWJ9	471	ATIC	P31939;V9HWH7	HGNC:794	YES	2983	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	3
MGI:2659021	218194	Phactr1	Q2M3X8;Q3TLK1;B1B1B8	221692	PHACTR1	Q9C0D0;H0Y518	HGNC:20990	YES	33597	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	3
MGI:2387581	217124	Ppp1r9b	Q6R891	84687	PPP1R9B	D3DTX6;Q96SB3	HGNC:9298	YES	32787	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	3
MGI:1927578	58994	Smpd3	Q9JJY3	55512	SMPD3	A8K0T6;Q9NY59	HGNC:14240	YES	10260	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	3
MGI:95787	14708	Gng7	G3X9Q2;Q3UGN1;Q61016	2788	GNG7	O60262	HGNC:4410	YES	31293	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	3
MGI:1913304	66054	Cndp2	Q9D1A2	55748	CNDP2	Q96KP4;V9HWE5	HGNC:24437	YES	10085	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	2
MGI:1917188	69938	Scrn1	Q9CZC8	9805	SCRN1	A0A090N7T9;Q12765;A0A024RA21	HGNC:22192	YES	8853	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	2
MGI:1927558	57423	Atp5j2	P56135	9551	ATP5J2	P56134	HGNC:848	YES	3594	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	2
MGI:1915128	67878	Tmem33	Q9CR67;Q9CZM3	55161	TMEM33	A0A024R9W7;P57088	HGNC:25541	YES	10018	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	1	4
MGI:1927550	56418	Ykt6	Q9CQW1	10652	YKT6	A4D2J0;O15498	HGNC:16959	YES	4778	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	3
MGI:1927636	11837	Rplp0	P14869;Q5M8R8	6175	RPLP0	A0A024RBS2;P05388	HGNC:10371	YES	6517	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	4
MGI:106581	22088	Tsg101	Q3UCW0;Q61187	7251	TSG101	Q99816	HGNC:15971	YES	4584	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	2
MGI:1923396	228960	Stx16	Q0VGN4;Q8BVI5;Q8C0W8	8675	STX16	O14662;B4DJX9	HGNC:11431	YES	2791	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	1	4
MGI:97143	17357	Marcksl1	P28667	65108	MARCKSL1	P49006	HGNC:7142	YES	40748	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	2
MGI:1194504	16513	Kcnj10	Q56VN0;Q8C7Z5;Q9JM63	3766	KCNJ10	P78508	HGNC:6256	YES	1689	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	2
MGI:1913764	66514	Asrgl1	Q8C0M9	80150	ASRGL1	A0A024R573;Q7L266	HGNC:16448	YES	11825	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	2
MGI:97178	17758	Map4	P27546;Q78TF3;A0A0G2JDN7	4134	MAP4	P27816	HGNC:6862	YES	1780	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	4
MGI:1929461	330814	Adgrl1	Q80TR1;H7BX15	22859	ADGRL1	O94910	HGNC:20973	YES	8951	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	3
MGI:1337006	12950	Hapln1	Q9QUP5	1404	HAPLN1	A0A024RAK9;P10915	HGNC:2380	YES	1420	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	2
MGI:2135609	108030	Lin7a	Q3TUM0;Q8JZS0	8825	LIN7A	O14910	HGNC:17787	YES	20976	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	3
MGI:1355335	50876	Tmod2	Q9JKK7	29767	TMOD2	Q9NZR1	HGNC:11872	YES	22817	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	2
MGI:2441982	214579	Aldh5a1	B2RS41;Q8BWF0	7915	ALDH5A1	P51649;X5DQN2;X5D299	HGNC:408	YES	840	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	2
MGI:1095401	15473	Hrsp12	P52760	10247	HRSP12	A0A024R9H2;P52758	HGNC:16897	YES	4261	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	2
MGI:3042273	386649	Nsfl1c	Q9CZ44;Q3UVN5	55968	NSFL1C	Q53FE8;Q9UNZ2	HGNC:15912	YES	41114	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	2
MGI:2137336	108100	Baiap2	Q3UKP6;Q8BKX1;B1AZ46	10458	BAIAP2	Q9UQB8;I3L4C2	HGNC:947	YES	9697	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	4
MGI:1860437	56177	Olfm1	O88998;G3X9Q7;Q8R357	10439	OLFM1	Q99784;Q6IMJ7;Q6IMJ8	HGNC:17187	YES	8612	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	3
MGI:1096389	18191	Nrxn3	Q6P9K9;Q8C985;E9Q3Q4	9369	NRXN3	Q9HDB5;Q9Y4C0	HGNC:8010	NO	NA	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	1	4
MGI:1347009	26442	Psma5	Q3UPK6;Q9Z2U1	5686	PSMA5	P28066	HGNC:9534	YES	2084	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	3
MGI:1890149	59069	Tpm3	P21107;Q58E70;Q8C7C3;D3Z6I8;E9Q5J9;Q8K0Z5	7170	TPM3	P06753;B4DQ80;A0A087WWU8;J3KN67	HGNC:12012	YES	81889	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	2
MGI:96982	17319	Mif	P34884;Q545F0	4282	MIF	I4AY87;P14174	HGNC:7097	YES	55655	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	3
MGI:1917814	70564	Fam213a	Q9CYH2;Q3U125	84293	FAM213A	Q9BRX8	HGNC:28651	YES	12356	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	3
MGI:1333753	18571	Pdcd6ip	Q9WU78;Q80Y09	10015	PDCD6IP	Q8WUM4	HGNC:8766	YES	22614	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	2
MGI:1914318	67068	Dynlrb1	A2AVR9;P62627	83658	DYNLRB1	Q9NP97;B4DFR2	HGNC:15468	YES	69161	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	2
MGI:1927133	63985	Gmfb	Q9CQI3;Q80X87	2764	GMFB	P60983	HGNC:4373	YES	37882	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	2
MGI:106227	12340	Capza1	P47753;Q5RKN9	829	CAPZA1	A0A024R0E5;P52907	HGNC:1488	YES	24376	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	3
MGI:1919840	72590	Ppme1	Q8BVQ5	51400	PPME1	Q9Y570	HGNC:30178	YES	6099	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	2
MGI:1920344	73094	Sgip1	Q3UGH4;Q8VD37	84251	SGIP1	Q9BQI5;B7Z691	HGNC:25412	YES	13001	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	3
MGI:1928503	171469	Gpr37l1	A1L151;Q99JG2	9283	GPR37L1	O60883	HGNC:14923	YES	3500	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	3
MGI:105922	270106	Rpl13	P47963;Q5RKP3	6137	RPL13	A8K4C8;P26373	HGNC:10303	YES	5568	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	2
MGI:1096331	20513	Slc1a6	B2RQX4;O35544;Q3TXM3	6511	SLC1A6	P48664;B7Z7Q5	HGNC:10944	YES	21055	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2
MGI:1859545	54525	Syt7	Q9R0N7;Q8CF96;E9PZA8	9066	SYT7	O43581;F5GZC2;F5H126;F5H1N2	HGNC:11514	YES	20889	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	3
MGI:2385656	94180	Acsbg1	Q99PU5	23205	ACSBG1	B7Z2Y6;Q96GR2;B3KNS7	HGNC:29567	YES	9044	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	3
MGI:1926943	192113	Atp12a	Q9Z1W8	479	ATP12A	B4E0R9;P54707	HGNC:13816	YES	68197	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	2
MGI:98817	22027	Hsp90b1	P08113;Q3UAD6	7184	HSP90B1	P14625;V9HWP2	HGNC:12028	YES	2476	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	3
MGI:102854	100503670	Rpl5	P47962;Q58EU6;Q3TKR5	6125	RPL5	A2RUM7;P46777	HGNC:10360	YES	110649	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	3
MGI:1353654	30930	Vps26a	P40336	9559	VPS26A	O75436	HGNC:12711	YES	68420	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	2
MGI:1298224	18717	Pip5k1c	O70161;F8WHW6	23396	PIP5K1C	O60331	HGNC:8996	YES	69032	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	4
MGI:2136381	231086	Hadhb	Q99JY0	3032	HADHB	P55084;F5GZQ3	HGNC:4803	YES	153	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	2
MGI:95713	14609	Gja1	P23242;Q8C4N2	2697	GJA1	P17302	HGNC:4274	YES	136	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	3
MGI:2441950	319387	Adgrl3	Q80TS3;D3Z3X6	23284	ADGRL3	Q9HAR2;E7ETE3;E7EVD6;E7EUP0	HGNC:20974	YES	22878	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	3
MGI:1341865	17169	Mark3	Q03141	4140	MARK3	A0A0A0MT23;P27448;Q86U11;A0A0A0MQR8;A0A0A0MST9	HGNC:6897	YES	55653	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	4
MGI:2143539	216456	Gls2	Q571F8	27165	GLS2	A0A087X004;Q9UI32	HGNC:29570	YES	40861	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	2
MGI:106271	212307	Mapre2	Q8R001;E9Q6X0	10982	MAPRE2	Q15555;A0A024RC33	HGNC:6891	NO	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	3
MGI:2151013	111173	Erc1	F8VPM7;Q99MI1;V9GXP8;V9GXF0	23085	ERC1	G8JLD3;Q8IUD2;X6RLX0;X6RM00	HGNC:17072	YES	14229	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	2
MGI:95476	14077	Fabp3	P11404;Q5EBJ0	2170	FABP3	P05413	HGNC:3557	YES	68379	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	2
MGI:1920590	73340	Nptxr	E9PZM8;Q6PD36	23467	NPTXR	O95502	HGNC:7954	YES	8620	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	1	4
MGI:97502	18537	Pcmt1	E9PWE0;Q8BPI6;E0CYV0	5110	PCMT1	H7BY58;P22061;F6S8N6;B7Z972;A0A0A0MRJ6	HGNC:8728	NO	NA	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	2
MGI:98874	22166	Txn1	P10639	7295	TXN	P10599;H9ZYJ2	HGNC:12435	YES	128202	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	3
MGI:1915443	68193	Rpl24	Q8BP67	6152	RPL24	P83731;V9HW01	HGNC:10325	YES	763	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	3
MGI:1934835	93765	Ube2n	A2RTT4;P61089	7334	UBE2N	P61088;V9HW41	HGNC:12492	YES	128406	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	2
MGI:108559	11426	Macf1	E9PVY8;A0A0A0MQA6	23499	MACF1	Q6ZSD7;Q9UPN3	HGNC:13664	NO	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	3
MGI:1914120	66870	Serbp1	Q3UMP4;Q9CY58;Q3UEI6	26135	SERBP1	Q8NC51;Q5VU21;Q63HR1	HGNC:17860	YES	134277	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	3
MGI:97435	17441	Mog	Q3UY21;Q61885;Q66JM2	4340	MOG	Q16653;Q5SSB8;A0A0G2JHM8	HGNC:7197	YES	111009	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	3
MGI:2449057	353172	Gars	Q9CZD3	2617	GARS	P41250	HGNC:4162	YES	1547	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	2
MGI:109564	16572	Kif5a	P33175;Q3US62	3798	KIF5A	Q12840	HGNC:6323	YES	55861	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	3
MGI:104885	19166	Psma2	P49722	5683	PSMA2	A0A024RA52;P25787	HGNC:9531	YES	2081	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	3
MGI:1919103	71853	Pdia6	Q3TML0;Q922R8	10130	PDIA6	Q15084	HGNC:30168	YES	4198	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	2
MGI:1919228	71978	Ppp2r2a	Q6P1F6;Q9CWU3;Q3TT94	5520	PPP2R2A	P63151	HGNC:9304	YES	2035	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	2
MGI:1933169	83493	Sacm1l	Q9EP69	22908	SACM1L	Q9NTJ5	HGNC:17059	YES	6320	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	1	4
MGI:1096391	18189	Nrxn1	Q9CS84;E0CY11;E0CZA5	9378	NRXN1	A7E294;Q9ULB1;A4FVB9;Q49A31;P58400;E7ERL8	HGNC:8008	YES	21005	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	4
MGI:1929455	65019	Rpl23	P62830	9349	RPL23	A0A024R1Q8;P62829	HGNC:10316	YES	68103	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	4
MGI:1352499	29812	Ndrg3	Q544I1;Q9QYF9;Q8VCV2	57446	NDRG3	Q9UGV2;Q5TH30	HGNC:14462	YES	40903	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	4
MGI:2444609	245537	Nlgn3	Q8BYM5	54413	NLGN3	Q4G160;Q9NZ94;X5D7L6;X5D2P6;X5DNV3	HGNC:14289	YES	23133	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	2
MGI:97553	110208	Pgd	Q9DCD0	5226	PGD	B4E2U0;P52209	HGNC:8891	YES	68268	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	4
MGI:95851	227753	Gsn	Q6PAC1;P13020	2934	GSN	P06396;A0A0A0MT01;A0A0A0MS51;B7Z4U6	HGNC:4620	YES	147	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	4
MGI:2135637	57320	Park7	Q99LX0	11315	PARK7	Q99497;V9HWC2	HGNC:16369	YES	38295	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	3
MGI:1917275	70025	Acot7	E9PYH2;Q91V12	11332	ACOT7	O00154	HGNC:24157	YES	15780	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	2
MGI:103251	104112	Acly	Q3V117;Q91V92	47	ACLY	A0A024R1T9;P53396;Q4LE36;A0A024R1Y2	HGNC:115	YES	854	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	1	4
MGI:1926058	78808	Stxbp5	D3Z079;Q8K400;D3Z2Q2	134957	STXBP5	Q5T5C0	HGNC:19665	YES	16402	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	1	4
MGI:1298206	18718	Pip4k2a	O70172;Q544E3	5305	PIP4K2A	P48426	HGNC:8997	YES	37995	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	3
MGI:88348	12527	Cd9	P40240	928	CD9	P21926;B4DK09;A6NNI4	HGNC:1709	YES	20420	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	3
MGI:104878	19084	Prkar1a	Q9DBC7;Q3TYK4	5573	PRKAR1A	B2R5T5;P10644	HGNC:9388	YES	37664	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	2
MGI:104913	11308	Abi1	Q8CBW3;Q3TPY5;Q3TJR5;Q3TJ64;B7ZCU0;B7ZCU3;B7ZCU2;B7ZCU4	10006	ABI1	Q8IZP0;B6VEX3;B6VEX4;B6VEX5;A0A0A0MRT6	HGNC:11320	YES	38053	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	4
MGI:1332236	110911	Cds2	A2AMQ5;Q8BX08;Q99L43;Q6PBC0	8760	CDS2	O95674	HGNC:1801	YES	37854	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	4
MGI:1913906	66656	Eef1d	P57776;Q80T06;Q91VK2	1936	EEF1D	B2RAR6;D3DWK1;P29692	HGNC:3211	YES	23404	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	3
MGI:1916469	69219	Ddah1	Q3UF01;Q9CWS0;D3YU15	23576	DDAH1	B4E3V1;O94760;B1AKK2;B4DYP1	HGNC:2715	YES	8120	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	3
MGI:95613	14394	Gabra1	P62812;Q3URD4;Q544F7	2554	GABRA1	A8K177;P14867	HGNC:4075	YES	629	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	3
MGI:2442087	319468	Ppm1h	Q3UYC0	57460	PPM1H	Q9ULR3	HGNC:18583	YES	18537	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	4
MGI:1349419	26926	Aifm1	B1AU25;Q9Z0X1	9131	AIFM1	O95831	HGNC:8768	YES	3100	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	2
MGI:2179326	170719	Oxr1	Q4KMM3;B1H3M0;E9Q0A7	55074	OXR1	Q8N573	HGNC:15822	YES	24993	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	2
MGI:109318	17904	Myl6	Q60605;Q642K0	4637	MYL6	P60660	HGNC:7587	YES	69080	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	2
MGI:88269	12349	Car2	P00920	760	CA2	P00918;V9HW21	HGNC:1373	YES	37256	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	3
MGI:1926967	56348	Hsd17b12	O70503;Q0VGQ1	51144	HSD17B12	Q53GQ0	HGNC:18646	YES	95094	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	4
MGI:107978	16593	Klc1	Q7M702;E9Q7C9;Q7M701;Q8CD76;Q7M6Z9;Q7M6Z7;Q7M6Z8;Q7TNF4;Q5UE59	3831	KLC1	Q07866;Q7RTQ2	HGNC:6387	YES	4056	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	3
MGI:1860139	54393	Gabbr1	Q9WV18	2550	GABBR1	Q9UBS5;Q5SUJ9;Q8IW08	HGNC:4070	YES	1132	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	3
MGI:1330839	22343	Lin7c	O88952	55327	LIN7C	Q9NUP9	HGNC:17789	YES	22649	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	3
MGI:101916	12140	Fabp7	P51880	2173	FABP7	O15540	HGNC:3562	YES	37880	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	3
MGI:1924486	109232	Sccpdh	Q8R127	51097	SCCPDH	Q8NBX0	HGNC:24275	YES	9334	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	4
MGI:99516	21960	Tnr	Q8BYI9	7143	TNR	A1L306;Q92752	HGNC:11953	YES	124416	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	3
MGI:1860417	105653	Phyhip	B9EIC7;Q8K0S0	9796	PHYHIP	Q92561	HGNC:16865	YES	8847	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	3
MGI:894284	19328	Rab12	P35283	201475	RAB12	Q6IQ22	HGNC:31332	YES	103879	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	1	4
MGI:1316706	18041	Nfs1	Q9CTB2;Q9Z1J3	9054	NFS1	Q53FP3;Q9Y697	HGNC:15910	YES	5463	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2
MGI:1931123	269180	Inpp4a	D3Z230;Q3UEQ1;Q9EPW0;F6V2U0;E9QAD0;D3YUL8;D3YUD3;E9Q9A0	3631	INPP4A	Q96PE3;D3DVH3	HGNC:6074	YES	2871	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	4
MGI:101849	14694	Rack1	P68040	10399	RACK1	E9KL35;P63244	HGNC:4399	YES	4446	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	4
MGI:1351339	108068	Grm2	Q14BI2	2912	GRM2	Q14416;Q86YG3	HGNC:4594	YES	20229	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	3
MGI:1342292	15525	Hspa4	Q3U2G2	3308	HSPA4	P34932	HGNC:5237	YES	1624	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	3
MGI:95620	14401	Gabrb2	P63137	2561	GABRB2	P47870	HGNC:4082	YES	7327	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	2
MGI:891995	13589	Mapre1	Q3U4H0;Q61166	22919	MAPRE1	Q15691	HGNC:6890	YES	56129	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	3
MGI:1929266	56463	Snd1	Q78PY7;Q3TJ56	27044	SND1	Q7KZF4	HGNC:30646	YES	8665	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	3
MGI:1891690	56403	Syncrip	Q7TMK9;Q3TRV3;G3UZ48	10492	SYNCRIP	B7Z645;O60506;Q59GL1	HGNC:16918	YES	4648	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	4
MGI:1859616	54645	Gripap1	A2AEW8;Q8VD04	56850	GRIPAP1	Q4V328	HGNC:18706	YES	41348	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	2
MGI:1932118	260297	Prrt1	A2CG20;O35449	80863	PRRT1	Q99946	HGNC:13943	NO	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	2
MGI:107186	12461	Cct2	P80314;Q542X7	10576	CCT2	P78371;V9HW96	HGNC:1615	YES	4696	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	4
MGI:106314	110960	Tars	Q9D0R2	6897	TARS	P26639	HGNC:11572	YES	11852	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	2
MGI:1345961	12721	Coro1a	O89053;Q3U1N0	11151	CORO1A	A0A024R611;P31146	HGNC:2252	YES	6545	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	2
MGI:1338779	19291	Purb	O35295	5814	PURB	Q96QR8	HGNC:9702	YES	69087	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	4
MGI:3051532	382018	Unc13a	Q4KUS2;H3BJZ7	23025	UNC13A	Q9UPW8	HGNC:23150	YES	11279	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	3
MGI:1316687	17955	Nap1l4	B7ZNL2;Q78ZA7;A2RSB1	4676	NAP1L4	A0A024RCC9;Q99733	HGNC:7640	YES	133933	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	2
MGI:1924574	234214	Sorbs2	B9EKP8;B7ZWM6;D3Z080;Q3UTJ2;B2RXQ9	8470	SORBS2	O94875;B7Z997;B7Z3D7	HGNC:24098	YES	83295	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	2
MGI:94865	13167	Dbi	Q4VWZ5;P31786;Q548W7	1622	DBI	P07108;A0A024RAF2;B8ZWD1;B8ZWD8	HGNC:2690	YES	39086	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	3
MGI:2681835	216856	Nlgn2	Q69ZK9;Q6PHN2	57555	NLGN2	Q8NFZ4	HGNC:14290	YES	69317	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	2
MGI:1915166	67916	Plpp3	Q99JY8	8613	PLPP3	O14495	HGNC:9229	YES	15410	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	2
MGI:1933158	55980	Impa1	Q924B0;A0A0A6YW07	3612	IMPA1	P29218;A0A024R830	HGNC:6050	YES	4043	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	2
MGI:88548	13001	Csnk2b	P67871;G3UZX4	1460	CSNK2B	P67870;N0E4C7	HGNC:2460	YES	55572	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	3
MGI:1929955	58810	Akr1a1	Q540D7;Q80XJ7;Q9JII6	10327	AKR1A1	P14550;V9HWI0	HGNC:380	YES	74565	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	2
