"PMID","Year","Title","Source","Author","Name"
26576547,"2016","De novo missense variants in PPP2R5D are associated with intellectual disability, macrocephaly, hypotonia, and autism.","Neurogenetics","Shang L, Henderson LB, Cho MT, Petrey DS, Fong CT, Haude KM, Shur N, Lundberg J, Hauser N, Carmichael J, Innis J, Schuette J, Wu YW, Asaikar S, Pearson M, Folk L, Retterer K, Monaghan KG, Chung WK, Chung WK","SHANG_2016"
26842493,"2016","Clinical delineation of the PACS1-related syndrome--Report on 19 patients.","Am J Med Genet A","Schuurs-Hoeijmakers JH, Landsverk ML, Foulds N, Kukolich MK, Gavrilova RH, Greville-Heygate S, Hanson-Kahn A, Bernstein JA, Glass J, Chitayat D, Burrow TA, Husami A, Collins K, Wusik K, van der Aa N, Kooy F, Brown KT, Gadzicki D, Kini U, Alvarez S, Fernández-Jaén A, McGehee F, Selby K, Tarailo-Graovac M, Van Allen M, van Karnebeek CD, Stavropoulos DJ, Marshall CR, Merico D, Gregor A, Zweier C, Hopkin RJ, Chu YW, Chung BH, de Vries BB, Devriendt K, Hurles ME, Brunner HG, DDD study., Brunner HG","SCHUURS-HOEIJMAKERS_2016"
27681385,"2016","De novo missense variants in PPP1CB are associated with intellectual disability and congenital heart disease.","Hum Genet","Ma L, Bayram Y, McLaughlin HM, Cho MT, Krokosky A, Turner CE, Lindstrom K, Bupp CP, Mayberry K, Mu W, Bodurtha J, Weinstein V, Zadeh N, Alcaraz W, Powis Z, Shao Y, Scott DA, Lewis AM, White JJ, Jhangiani SN, Gulec EY, Lalani SR, Lupski JR, Retterer K, Schnur RE, Wentzensen IM, Bale S, Chung WK, Chung WK","MA_2016"
28111752,"2017","Association of the missense variant p.Arg203Trp in PACS1 as a cause of intellectual disability and seizures.","Clin Genet","Stern D, Cho MT, Chikarmane R, Willaert R, Retterer K, Kendall F, Deardorff M, Hopkins S, Bedoukian E, Slavotinek A, Schrier Vergano S, Spangler B, McDonald M, McConkie-Rosell A, Burton BK, Kim KH, Oundjian N, Kronn D, Chandy N, Baskin B, Guillen Sacoto MJ, Wentzensen IM, McLaughlin HM, McKnight D, Chung WK, Chung WK","STERN_2017"
28471432,"2017","Assessment of the ExAC data set for the presence of individuals with pathogenic genotypes implicated in severe Mendelian pediatric disorders.","Genet Med","Tarailo-Graovac M, Zhu JYA, Matthews A, van Karnebeek CDM, Wasserman WW, Wasserman WW","TARAILO-GRAOVAC_2017"
28726809,"2018","Genomic diagnostics within a medically underserved population: efficacy and implications.","Genet Med","Strauss KA, Gonzaga-Jauregui C, Brigatti KW, Williams KB, King AK, Van Hout C, Robinson DL, Young M, Praveen K, Heaps AD, Kuebler M, Baras A, Reid JG, Overton JD, Dewey FE, Jinks RN, Finnegan I, Mellis SJ, Shuldiner AR, Puffenberger EG, Puffenberger EG","STRAUSS_2018"
28823706,"2017","Homozygous Mutations in TBC1D23 Lead to a Non-degenerative Form of Pontocerebellar Hypoplasia.","Am J Hum Genet","Marin-Valencia I, Gerondopoulos A, Zaki MS, Ben-Omran T, Almureikhi M, Demir E, Guemez-Gamboa A, Gregor A, Issa MY, Appelhof B, Roosing S, Musaev D, Rosti B, Wirth S, Stanley V, Baas F, Barr FA, Gleeson JG, Gleeson JG","MARIN-VALENCIA_2017"
28823707,"2017","Homozygous Truncating Variants in TBC1D23 Cause Pontocerebellar Hypoplasia and Alter Cortical Development.","Am J Hum Genet","Ivanova EL, Mau-Them FT, Riazuddin S, Kahrizi K, Laugel V, Schaefer E, de Saint Martin A, Runge K, Iqbal Z, Spitz MA, Laura M, Drouot N, Gérard B, Deleuze JF, de Brouwer APM, Razzaq A, Dollfus H, Assir MZ, Nitchké P, Hinckelmann MV, Ropers H, Riazuddin S, Najmabadi H, van Bokhoven H, Chelly J, Chelly J","IVANOVA_2017"
28878621,"2017","The Networks of Genes Encoding Palmitoylated Proteins in Axonal and Synaptic Compartments Are Affected in PPT1 Overexpressing Neuronal-Like Cells.","Front Mol Neurosci","Pezzini F, Bianchi M, Benfatto S, Griggio F, Doccini S, Carrozzo R, Dapkunas A, Delledonne M, Santorelli FM, Lalowski MM, Simonati A, Simonati A","PEZZINI_2017"
28942967,"2017","De Novo Mutations in PPP3CA Cause Severe Neurodevelopmental Disease with Seizures.","Am J Hum Genet","Myers CT, Stong N, Mountier EI, Helbig KL, Freytag S, Sullivan JE, Ben Zeev B, Nissenkorn A, Tzadok M, Heimer G, Shinde DN, Rezazadeh A, Regan BM, Oliver KL, Ernst ME, Lippa NC, Mulhern MS, Ren Z, Poduri A, Andrade DM, Bird LM, Bahlo M, Berkovic SF, Lowenstein DH, Scheffer IE, Sadleir LG, Goldstein DB, Mefford HC, Heinzen EL, Heinzen EL","MYERS_2017"
28985901,"2017","Systemic Manifestations in Pyridox(am)ine 5'-Phosphate Oxidase Deficiency.","Pediatr Neurol","Guerriero RM, Patel AA, Walsh B, Baumer FM, Shah AS, Peters JM, Rodan LH, Agrawal PB, Pearl PL, Takeoka M, Takeoka M","GUERRIERO_2017"
29296277,"2017","Identification of mutations in the PI3K-AKT-mTOR signalling pathway in patients with macrocephaly and developmental delay and/or autism.","Mol Autism","Yeung KS, Tso WWY, Ip JJK, Mak CCY, Leung GKC, Tsang MHY, Ying D, Pei SLC, Lee SL, Yang W, Chung BH, Chung BH","YEUNG_2017"
29432562,"2018","Loss-of-function and gain-of-function mutations in PPP3CA cause two distinct disorders.","Hum Mol Genet","Mizuguchi T, Nakashima M, Kato M, Okamoto N, Kurahashi H, Ekhilevitch N, Shiina M, Nishimura G, Shibata T, Matsuo M, Ikeda T, Ogata K, Tsuchida N, Mitsuhashi S, Miyatake S, Takata A, Miyake N, Hata K, Kaname T, Matsubara Y, Saitsu H, Matsumoto N, Matsumoto N","MIZUGUCHI_2018"
29550517,"2018","Ocular manifestations of PACS1 mutation.","J AAPOS","Pefkianaki M, Schneider A, Capasso JE, Wasserman BN, Bardakjian T, Levin AV, Levin AV","PEFKIANAKI_2018"
29631617,"2018","Neural stem cells for disease modeling and evaluation of therapeutics for infantile (CLN1/PPT1) and late infantile (CLN2/TPP1) neuronal ceroid lipofuscinoses.","Orphanet J Rare Dis","Sima N, Li R, Huang W, Xu M, Beers J, Zou J, Titus S, Ottinger EA, Marugan JJ, Xie X, Zheng W, Zheng W","SIMA_2018"
29753921,"2019","De novo loss-of-function variants of ASH1L are associated with an emergent neurodevelopmental disorder.","Eur J Med Genet","Shen W, Krautscheid P, Rutz AM, Bayrak-Toydemir P, Dugan SL, Dugan SL","SHEN_2019"
30113927,"2018","Mutation of PACS1: the milder end of the spectrum.","Clin Dysmorphol","Martinez-Monseny A, Bolasell M, Arjona C, Martorell L, Yubero D, Arsmtrong J, Maynou J, Fernandez G, Del Carmen Salgado M, Palau F, Serrano M, Serrano M","MARTINEZ-MONSENY_2018"
30254215,"2019","Novel calcineurin A (PPP3CA) variant associated with epilepsy, constitutive enzyme activation and downregulation of protein expression.","Eur J Hum Genet","Rydzanicz M, Wachowska M, Cook EC, Lisowski P, Kuźniewska B, Szymańska K, Diecke S, Prigione A, Szczałuba K, Szybińska A, Koppolu A, Murcia Pienkowski V, Kosińska J, Wiweger M, Kostrzewa G, Brzozowska M, Domańska-Pakieła D, Jurkiewicz E, Stawiński P, Gromadka A, Zielenkiewicz P, Demkow U, Dziembowska M, Kuźnicki J, Creamer TP, Płoski R, Płoski R","RYDZANICZ_2019"
30455226,"2018","Early-onset infant epileptic encephalopathy associated with a de novo <i>PPP3CA</i> gene mutation.","Cold Spring Harb Mol Case Stud","Qian Y, Wu B, Lu Y, Dong X, Qin Q, Zhou W, Wang H, Wang H","QIAN_2018"
30588754,"2019","Schuurs-Hoeijmakers syndrome in two patients from Japan.","Am J Med Genet A","Hoshino Y, Enokizono T, Imagawa K, Tanaka R, Suzuki H, Fukushima H, Arai J, Sumazaki R, Uehara T, Takenouchi T, Kosaki K, Kosaki K","HOSHINO_2019"
30595372,"2019","De Novo Mutations Affecting the Catalytic Cα Subunit of PP2A, PPP2CA, Cause Syndromic Intellectual Disability Resembling Other PP2A-Related Neurodevelopmental Disorders.","Am J Hum Genet","Reynhout S, Jansen S, Haesen D, van Belle S, de Munnik SA, Bongers EMHF, Schieving JH, Marcelis C, Amiel J, Rio M, Mclaughlin H, Ladda R, Sell S, Kriek M, Peeters-Scholte CMPCD, Terhal PA, van Gassen KL, Verbeek N, Henry S, Scott Schwoerer J, Malik S, Revencu N, Ferreira CR, Macnamara E, Braakman HMH, Brimble E, Ruzhnikov MRZ, Wagner M, Harrer P, Wieczorek D, Kuechler A, Tziperman B, Barel O, de Vries BBA, Gordon CT, Janssens V, Vissers LELM, Vissers LELM","REYNHOUT_2019"
30690871,"2019","Schuurs-Hoeijmakers syndrome in a patient from India.","Am J Med Genet A","Dutta AK, Dutta AK","DUTTA_2019"
31673123,"2020","Mutations in ASH1L confer susceptibility to Tourette syndrome.","Mol Psychiatry","Liu S, Tian M, He F, Li J, Xie H, Liu W, Zhang Y, Zhang R, Yi M, Che F, Ma X, Zheng Y, Deng H, Wang G, Chen L, Sun X, Xu Y, Wang J, Zang Y, Han M, Wang X, Guan H, Ge Y, Wu C, Wang H, Liang H, Li H, Ran N, Yang Z, Huang H, Wei Y, Zheng X, Sun X, Feng X, Zheng L, Zhu T, Luo W, Chen Q, Yan Y, Huang Z, Jing Z, Guo Y, Zhang X, Schaaf CP, Xing J, Wang C, Yu F, Guan JS, Guan JS","LIU_2020"
31727539,"2019","Novel ATAD3A recessive mutation associated to fatal cerebellar hypoplasia with multiorgan involvement and mitochondrial structural abnormalities.","Mol Genet Metab","Peralta S, González-Quintana A, Ybarra M, Delmiro A, Pérez-Pérez R, Docampo J, Arenas J, Blázquez A, Ugalde C, Martín MA, Martín MA","PERALTA_2019"
31942422,"2019","Otopalatodigital Syndrome Type I: Novel Characteristics and Prenatal Manifestations in two Siblings.","Balkan J Med Genet","Joksic I, Cuturilo G, Jurisic A, Djuricic S, Peterlin B, Mijovic M, Karadzov ON, Egic A, Milovanovic Z, Milovanovic Z","JOKSIC_2019"
32332993,"2021","Defects in syntabulin-mediated synaptic cargo transport associate with autism-like synaptic dysfunction and social behavioral traits.","Mol Psychiatry","Xiong GJ, Cheng XT, Sun T, Xie Y, Huang N, Li S, Lin MY, Sheng ZH, Sheng ZH","XIONG_2021"
32593294,"2020","Clinical and Genetic Study on a Chinese Patient with Infantile Onset Epileptic Encephalopathy carrying a PPP3CA Null Variant: a case report.","BMC Pediatr","Yang S, Shen X, Kang Q, Kuang X, Ning Z, Liu S, Liao H, Cao Z, Yang L, Yang L","YANG_2020"
33393008,"2021","Clinical and molecular findings in a Turkish family with an ultra-rare condition, ELP2-related neurodevelopmental disorder.","Mol Biol Rep","Dogan M, Teralı K, Eroz R, Demirci H, Kocabay K, Kocabay K","DOGAN_2021"
33510603,"2020","A Novel <i>ELP2</i> Compound Heterozygous Mutation in a Boy with Severe Intellectual Disability, Spastic Diplegia, Stereotypic Behavior and Review of the Current Literature.","Mol Syndromol","Turkyilmaz A, Sager G, Sager G","TURKYILMAZ_2020"
33561134,"2021","Human INCL fibroblasts display abnormal mitochondrial and lysosomal networks and heightened susceptibility to ROS-induced cell death.","PLoS One","Balouch B, Nagorsky H, Pham T, LaGraff JT, Chu-LaGraff Q, Chu-LaGraff Q","BALOUCH_2021"
33963760,"2021","PPP3CA truncating variants clustered in the regulatory domain cause early-onset refractory epilepsy.","Clin Genet","Panneerselvam S, Wang J, Zhu W, Dai H, Pappas JG, Rabin R, Low KJ, Rosenfeld JA, Emrick L, Xiao R, Xia F, Yang Y, Eng CM, Anderson A, Chau V, Soler-Alfonso C, Streff H, Lalani SR, Mercimek-Andrews S, Undiagnosed Diseases Network., DDD Study., Bi W, Bi W","PANNEERSELVAM_2021"
33976153,"2021","Elp2 mutations perturb the epitranscriptome and lead to a complex neurodevelopmental phenotype.","Nat Commun","Kojic M, Gawda T, Gaik M, Begg A, Salerno-Kochan A, Kurniawan ND, Jones A, Drożdżyk K, Kościelniak A, Chramiec-Głąbik A, Hediyeh-Zadeh S, Kasherman M, Shim WJ, Sinniah E, Genovesi LA, Abrahamsen RK, Fenger CD, Madsen CG, Cohen JS, Fatemi A, Stark Z, Lunke S, Lee J, Hansen JK, Boxill MF, Keren B, Marey I, Saenz MS, Brown K, Alexander SA, Mureev S, Batzilla A, Davis MJ, Piper M, Bodén M, Burne THJ, Palpant NJ, Møller RS, Glatt S, Wainwright BJ, Wainwright BJ","KOJIC_2021"
7637805,"1995","Mutations in the palmitoyl protein thioesterase gene causing infantile neuronal ceroid lipofuscinosis.","Nature","Vesa J, Hellsten E, Verkruyse LA, Camp LA, Rapola J, Santavuori P, Hofmann SL, Peltonen L, Peltonen L","VESA_1995"
9425237,"1998","Mutations in the palmitoyl-protein thioesterase gene (PPT; CLN1) causing juvenile neuronal ceroid lipofuscinosis with granular osmiophilic deposits.","Hum Mol Genet","Mitchison HM, Hofmann SL, Becerra CH, Munroe PB, Lake BD, Crow YJ, Stephenson JB, Williams RE, Hofman IL, Taschner PE, Martin JJ, Philippart M, Andermann E, Andermann F, Mole SE, Gardiner RM, O'Rawe AM, O'Rawe AM","MITCHISON_1998"
9664077,"1998","Molecular genetics of palmitoyl-protein thioesterase deficiency in the U.S.","J Clin Invest","Das AK, Becerra CH, Yi W, Lu JY, Siakotos AN, Wisniewski KE, Hofmann SL, Hofmann SL","DAS_1998"
9733046,"1998","Sharing of PPT mutations between distinct clinical forms of neuronal ceroid lipofuscinoses in patients from Scotland.","J Med Genet","Munroe PB, Greene ND, Leung KY, Mole SE, Gardiner RM, Mitchison HM, Stephenson JB, Crow YJ, Crow YJ","MUNROE_1998"
10025789,"1999","A presenilin 1 mutation (Ser169Pro) associated with early-onset AD and myoclonic seizures.","Neurology","Ezquerra M, Carnero C, Blesa R, Gelpí JL, Ballesta F, Oliva R, Oliva R","EZQUERRA_1999"
10232405,"1999","Identification of PTEN mutations in five families with Bannayan-Zonana syndrome.","Exp Dermatol","Tok Celebi J, Chen FF, Zhang H, Ping XL, Tsou HC, Peacocke M, Peacocke M","TOK_CELEBI_1999"
10353779,"1999","Phenotypic findings of Cowden syndrome and Bannayan-Zonana syndrome in a family associated with a single germline mutation in PTEN.","J Med Genet","Celebi JT, Tsou HC, Chen FF, Zhang H, Ping XL, Lebwohl MG, Kezis J, Peacocke M, Peacocke M","CELEBI_1999"
10400993,"1999","PTEN mutation spectrum and genotype-phenotype correlations in Bannayan-Riley-Ruvalcaba syndrome suggest a single entity with Cowden syndrome.","Hum Mol Genet","Marsh DJ, Kum JB, Lunetta KL, Bennett MJ, Gorlin RJ, Ahmed SF, Bodurtha J, Crowe C, Curtis MA, Dasouki M, Dunn T, Feit H, Geraghty MT, Graham JM Jr, Hodgson SV, Hunter A, Korf BR, Manchester D, Miesfeldt S, Murday VA, Nathanson KL, Parisi M, Pober B, Romano C, Eng C, Eng C","MARSH_1999"
10468583,"1999","The tumor-suppressor activity of PTEN is regulated by its carboxyl-terminal region.","Proc Natl Acad Sci U S A","Georgescu MM, Kirsch KH, Akagi T, Shishido T, Hanafusa H, Hanafusa H","GEORGESCU_1999"
10749983,"2000","Germline and germline mosaic PTEN mutations associated with a Proteus-like syndrome of hemihypertrophy, lower limb asymmetry, arteriovenous malformations and lipomatosis.","Hum Mol Genet","Zhou XP, Marsh DJ, Hampel H, Mulliken JB, Gimm O, Eng C, Eng C","ZHOU_2000"
10848731,"2000","A novel PTEN mutation in a Japanese patient with Cowden disease.","Br J Dermatol","Kubo Y, Urano Y, Hida Y, Ikeuchi T, Nomoto M, Kunitomo K, Arase S, Arase S","KUBO_2000"
10973257,"2000","Autosomal recessive lissencephaly with cerebellar hypoplasia is associated with human RELN mutations.","Nat Genet","Hong SE, Shugart YY, Huang DT, Shahwan SA, Grant PE, Hourihane JO, Martin ND, Walsh CA, Walsh CA","HONG_2000"
11317216,"2001","Reelin gene alleles and haplotypes as a factor predisposing to autistic disorder.","Mol Psychiatry","Persico AM, D'Agruma L, Maiorano N, Totaro A, Militerni R, Bravaccio C, Wassink TH, Schneider C, Melmed R, Trillo S, Montecchi F, Palermo M, Pascucci T, Puglisi-Allegra S, Reichelt KL, Conciatori M, Marino R, Quattrocchi CC, Baldi A, Zelante L, Gasparini P, Keller F, Collaborative Linkage Study of Autism., Keller F","PERSICO_2001"
11496368,"2001","PTEN mutation in a family with Cowden syndrome and autism.","Am J Med Genet","Goffin A, Hoefsloot LH, Bosgoed E, Swillen A, Fryns JP, Fryns JP","GOFFIN_2001"
11685670,"2001","Genital lentigines in a 6-year-old boy with a family history of Cowden's disease: clinical and genetic evidence of the linkage between Bannayan-Riley-Ruvacalba syndrome and Cowden's disease.","J Cutan Med Surg","Blum RR, Rahimizadeh A, Kardon N, Lebwohl M, Wei H, Wei H","BLUM_2001"
11764087,"2001","Ectopic white matter neurons, a developmental abnormality that may be caused by the PSEN1 S169L mutation in a case of familial AD with myoclonus and seizures.","J Neuropathol Exp Neurol","Takao M, Ghetti B, Murrell JR, Unverzagt FW, Giaccone G, Tagliavini F, Bugiani O, Piccardo P, Hulette CM, Crain BJ, Farlow MR, Heyman A, Heyman A","TAKAO_2001"
12686406,"2003","A novel mutation (L250V) in the presenilin 1 gene in a Japanese familial Alzheimer's disease with myoclonus and generalized convulsion.","J Neurol Sci","Furuya H, Yasuda M, Terasawa KJ, Tanaka K, Murai H, Kira J, Ohyagi Y, Ohyagi Y","FURUYA_2003"
14515139,"2003","Analysis of reelin as a candidate gene for autism.","Mol Psychiatry","Bonora E, Beyer KS, Lamb JA, Parr JR, Klauck SM, Benner A, Paolucci M, Abbott A, Ragoussis I, Poustka A, Bailey AJ, Monaco AP, International Molecular Genetic Study of Autism (IMGSAC)., Monaco AP","BONORA_2003"
14518070,"2003","Proteus syndrome: misdiagnosis with PTEN mutations.","Am J Med Genet A","Cohen MM Jr, Turner JT, Biesecker LG, Biesecker LG","COHEN_MM_2003"
15055444,"2004","Neuropathological and clinical phenotype of an Italian Alzheimer family with M239V mutation of presenilin 2 gene.","J Neuropathol Exp Neurol","Marcon G, Giaccone G, Cupidi C, Balestrieri M, Beltrami CA, Finato N, Bergonzi P, Sorbi S, Bugiani O, Tagliavini F, Tagliavini F","MARCON_2004"
15230697,"2004","CA1 hippocampal neuronal loss in familial Alzheimer's disease presenilin-1 E280A mutation is related to epilepsy.","Epilepsia","Velez-Pardo C, Arellano JI, Cardona-Gomez P, Jimenez Del Rio M, Lopera F, De Felipe J, De Felipe J","VELEZ-PARDO_2004"
15558079,"2005","Analysis of the RELN gene as a genetic risk factor for autism.","Mol Psychiatry","Skaar DA, Shao Y, Haines JL, Stenger JE, Jaworski J, Martin ER, DeLong GR, Moore JH, McCauley JL, Sutcliffe JS, Ashley-Koch AE, Cuccaro ML, Folstein SE, Gilbert JR, Pericak-Vance MA, Pericak-Vance MA","SKAAR_2005"
15805158,"2005","Subset of individuals with autism spectrum disorders and extreme macrocephaly associated with germline PTEN tumour suppressor gene mutations.","J Med Genet","Butler MG, Dasouki MJ, Zhou XP, Talebizadeh Z, Brown M, Takahashi TN, Miles JH, Wang CH, Stratton R, Pilarski R, Eng C, Eng C","BUTLER_2005"
15917206,"2005","Filamin A: phenotypic diversity.","Curr Opin Genet Dev","Robertson SP, Robertson SP","ROBERTSON_2005"
16311013,"2006","Association of Reelin gene polymorphisms with autism.","Genomics","Serajee FJ, Zhong H, Mahbubul Huq AH, Mahbubul Huq AH","SERAJEE_2006"
16538226,"2006","Postzygotic mutation and germline mosaicism in the otopalatodigital syndrome spectrum disorders.","Eur J Hum Genet","Robertson SP, Thompson S, Morgan T, Holder-Espinasse M, Martinot-Duquenoy V, Wilkie AO, Manouvrier-Hanu S, Manouvrier-Hanu S","ROBERTSON_2006"
17366577,"2007","Molecular and clinical characterization of cardio-facio-cutaneous (CFC) syndrome: overlapping clinical manifestations with Costello syndrome.","Am J Med Genet A","Narumi Y, Aoki Y, Niihori T, Neri G, Cavé H, Verloes A, Nava C, Kavamura MI, Okamoto N, Kurosawa K, Hennekam RC, Wilson LC, Gillessen-Kaesbach G, Wieczorek D, Lapunzina P, Ohashi H, Makita Y, Kondo I, Tsuchiya S, Ito E, Sameshima K, Kato K, Kure S, Matsubara Y, Matsubara Y","NARUMI_2007"
